"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.587375000E-2,-7.312500000E0,-6.250000000E1,-7.562500000E0
5.588312500E-2,-7.625000000E0,-6.231250000E1,-7.312500000E0
8.587375000E-2,-7.875000000E0,-6.225000000E1,-7.250000000E0
1.058831250E-1,-7.875000000E0,-6.237500000E1,-7.437500000E0
1.358737500E-1,-8.062500000E0,-6.243750000E1,-8.437500000E0
1.558846870E-1,-8.062500000E0,-6.275000000E1,-8.812500000E0
1.858737500E-1,-8.625000000E0,-6.318750000E1,-8.875000000E0
2.058846870E-1,-2.875000000E0,-6.218750000E1,-1.106250000E1
2.259096870E-1,2.750000000E0,-6.093750000E1,-1.306250000E1
2.558784370E-1,1.050000000E1,-5.906250000E1,-1.562500000E1
2.858737500E-1,1.625000000E1,-5.831250000E1,-1.718750000E1
3.058768750E-1,1.587500000E1,-5.850000000E1,-1.681250000E1
3.358721870E-1,1.568750000E1,-5.837500000E1,-1.693750000E1
3.558862500E-1,1.550000000E1,-5.837500000E1,-1.706250000E1
3.858721870E-1,1.506250000E1,-5.806250000E1,-1.712500000E1
4.058800000E-1,1.512500000E1,-5.812500000E1,-1.731250000E1
4.358737500E-1,1.462500000E1,-5.793750000E1,-1.756250000E1
4.558815620E-1,1.425000000E1,-5.806250000E1,-1.756250000E1
4.858721870E-1,1.418750000E1,-5.806250000E1,-1.725000000E1
5.058800000E-1,1.406250000E1,-5.825000000E1,-1.718750000E1
5.358737500E-1,1.375000000E1,-5.781250000E1,-1.687500000E1
5.558784370E-1,1.362500000E1,-5.750000000E1,-1.718750000E1
5.858737500E-1,1.312500000E1,-5.756250000E1,-1.731250000E1
6.058815620E-1,1.312500000E1,-5.756250000E1,-1.762500000E1
6.358721870E-1,1.275000000E1,-5.768750000E1,-1.750000000E1
6.558815620E-1,1.262500000E1,-5.787500000E1,-1.737500000E1
6.858721870E-1,1.268750000E1,-5.787500000E1,-1.812500000E1
7.058846870E-1,1.231250000E1,-5.800000000E1,-1.800000000E1
7.358721870E-1,1.181250000E1,-5.812500000E1,-1.825000000E1
7.559784370E-1,1.156250000E1,-5.825000000E1,-1.793750000E1
7.858737500E-1,1.150000000E1,-5.812500000E1,-1.775000000E1
8.058862500E-1,1.143750000E1,-5.793750000E1,-1.831250000E1
8.358721870E-1,1.200000000E1,-5.731250000E1,-1.856250000E1
8.558768750E-1,1.187500000E1,-5.693750000E1,-1.906250000E1
8.858721870E-1,1.131250000E1,-5.725000000E1,-1.943750000E1
9.058737500E-1,1.075000000E1,-5.712500000E1,-1.956250000E1
9.358721870E-1,1.068750000E1,-5.712500000E1,-1.950000000E1
9.558784370E-1,1.068750000E1,-5.687500000E1,-1.993750000E1
9.858721870E-1,1.075000000E1,-5.643750000E1,-1.981250000E1
1.005878437E0,1.043750000E1,-5.662500000E1,-1.975000000E1
1.025884687E0,1.006250000E1,-5.643750000E1,-1.975000000E1
1.055881562E0,1.006250000E1,-5.687500000E1,-1.918750000E1
1.085873750E0,1.093750000E1,-5.706250000E1,-1.862500000E1
1.105884687E0,1.112500000E1,-5.731250000E1,-1.850000000E1
1.135872187E0,1.031250000E1,-5.781250000E1,-1.881250000E1
1.155875312E0,9.500000000E0,-5.825000000E1,-1.875000000E1
1.185872187E0,8.437500000E0,-5.850000000E1,-1.837500000E1
1.205884687E0,8.187500000E0,-5.843750000E1,-1.806250000E1
1.225908125E0,8.312500000E0,-5.818750000E1,-1.743750000E1
1.255873750E0,8.062500000E0,-5.756250000E1,-1.637500000E1
1.285873750E0,7.625000000E0,-5.768750000E1,-1.650000000E1
1.305878437E0,7.375000000E0,-5.762500000E1,-1.637500000E1
1.335873750E0,7.125000000E0,-5.800000000E1,-1.656250000E1
1.355884687E0,6.750000000E0,-5.768750000E1,-1.668750000E1
1.385872187E0,6.000000000E0,-5.775000000E1,-1.681250000E1
1.405875312E0,5.500000000E0,-5.781250000E1,-1.700000000E1
1.425875312E0,5.062500000E0,-5.781250000E1,-1.718750000E1
1.455880000E0,5.000000000E0,-5.787500000E1,-1.725000000E1
1.485872187E0,5.375000000E0,-5.787500000E1,-1.718750000E1
1.505886250E0,5.312500000E0,-5.781250000E1,-1.706250000E1
1.535872187E0,4.812500000E0,-5.781250000E1,-1.750000000E1
1.555881562E0,4.750000000E0,-5.762500000E1,-1.781250000E1
1.585873750E0,4.750000000E0,-5.768750000E1,-1.825000000E1
1.605884687E0,4.625000000E0,-5.731250000E1,-1.831250000E1
1.635872187E0,4.250000000E0,-5.700000000E1,-1.812500000E1
1.655876875E0,4.125000000E0,-5.681250000E1,-1.825000000E1
1.685872187E0,4.125000000E0,-5.668750000E1,-1.787500000E1
1.705880000E0,4.062500000E0,-5.681250000E1,-1.756250000E1
1.735872187E0,4.250000000E0,-5.668750000E1,-1.775000000E1
1.755883125E0,4.375000000E0,-5.650000000E1,-1.793750000E1
1.785873750E0,4.437500000E0,-5.656250000E1,-1.806250000E1
1.805876875E0,4.375000000E0,-5.656250000E1,-1.862500000E1
1.825886250E0,4.000000000E0,-5.675000000E1,-1.850000000E1
1.855872187E0,3.687500000E0,-5.718750000E1,-1.837500000E1
1.875872187E0,3.500000000E0,-5.706250000E1,-1.800000000E1
1.895872187E0,3.187500000E0,-5.725000000E1,-1.750000000E1
1.915872187E0,3.187500000E0,-5.712500000E1,-1.712500000E1
1.935873750E0,3.187500000E0,-5.700000000E1,-1.706250000E1
1.955875312E0,3.000000000E0,-5.693750000E1,-1.687500000E1
1.985872187E0,2.750000000E0,-5.668750000E1,-1.687500000E1
2.005873750E0,2.500000000E0,-5.687500000E1,-1.706250000E1
2.035872187E0,2.125000000E0,-5.675000000E1,-1.750000000E1
2.055872187E0,2.062500000E0,-5.712500000E1,-1.781250000E1
2.075873750E0,1.812500000E0,-5.693750000E1,-1.806250000E1
2.105872187E0,1.125000000E0,-5.637500000E1,-1.831250000E1
2.125872187E0,6.875000000E-1,-5.625000000E1,-1.837500000E1
2.145873750E0,8.750000000E-1,-5.600000000E1,-1.825000000E1
2.175872187E0,8.750000000E-1,-5.587500000E1,-1.831250000E1
2.195872187E0,8.125000000E-1,-5.631250000E1,-1.825000000E1
2.215873750E0,7.500000000E-1,-5.618750000E1,-1.787500000E1
2.245872187E0,3.125000000E-1,-5.650000000E1,-1.787500000E1
2.265872187E0,2.500000000E-1,-5.668750000E1,-1.800000000E1
2.285873750E0,6.250000000E-2,-5.625000000E1,-1.806250000E1
2.315872187E0,-2.500000000E-1,-5.612500000E1,-1.800000000E1
2.335872187E0,6.250000000E-2,-5.568750000E1,-1.812500000E1
2.355873750E0,3.750000000E-1,-5.543750000E1,-1.881250000E1
2.385872187E0,1.250000000E0,-5.481250000E1,-2.025000000E1
2.405872187E0,1.625000000E0,-5.500000000E1,-2.106250000E1
2.425873750E0,1.687500000E0,-5.468750000E1,-2.156250000E1
2.455872187E0,2.812500000E0,-5.418750000E1,-2.256250000E1
