"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.445687500E-2,-1.062500000E0,-9.250000000E0,-2.181250000E1
5.446312500E-2,-1.000000000E0,-9.312500000E0,-2.225000000E1
8.445531200E-2,-8.750000000E-1,-8.937500000E0,-2.275000000E1
1.044568750E-1,-2.500000000E-1,-8.937500000E0,-2.293750000E1
1.344568750E-1,1.250000000E0,-8.625000000E0,-2.375000000E1
1.544631250E-1,3.937500000E0,-7.750000000E0,-2.412500000E1
1.844553120E-1,8.375000000E0,-6.125000000E0,-2.425000000E1
2.044568750E-1,1.037500000E1,-5.312500000E0,-2.443750000E1
2.344537500E-1,1.137500000E1,-3.437500000E0,-2.531250000E1
2.544553120E-1,1.043750000E1,-2.750000000E0,-2.625000000E1
2.844553120E-1,5.750000000E0,-2.125000000E0,-2.725000000E1
3.044615620E-1,2.000000000E0,-2.062500000E0,-2.650000000E1
3.344537500E-1,-2.000000000E0,-2.750000000E0,-2.412500000E1
3.544646870E-1,-3.687500000E0,-3.812500000E0,-2.268750000E1
3.844537500E-1,-5.375000000E0,-5.312500000E0,-2.087500000E1
4.044537500E-1,-6.562500000E0,-6.125000000E0,-2.006250000E1
4.244553120E-1,-7.562500000E0,-7.062500000E0,-1.943750000E1
4.444646870E-1,-8.437500000E0,-7.750000000E0,-1.850000000E1
4.744553120E-1,-9.875000000E0,-8.500000000E0,-1.700000000E1
4.944600000E-1,-1.062500000E1,-9.000000000E0,-1.593750000E1
5.244537500E-1,-1.175000000E1,-9.750000000E0,-1.437500000E1
5.444553120E-1,-1.262500000E1,-1.000000000E1,-1.381250000E1
5.644615620E-1,-1.350000000E1,-1.037500000E1,-1.331250000E1
5.944537500E-1,-1.512500000E1,-1.025000000E1,-1.206250000E1
6.144553120E-1,-1.587500000E1,-9.875000000E0,-1.137500000E1
6.344553120E-1,-1.656250000E1,-9.562500000E0,-1.100000000E1
6.544553120E-1,-1.712500000E1,-9.125000000E0,-1.043750000E1
6.744553120E-1,-1.737500000E1,-8.687500000E0,-1.112500000E1
7.044553120E-1,-1.743750000E1,-8.062500000E0,-1.212500000E1
7.244553120E-1,-1.700000000E1,-7.687500000E0,-1.250000000E1
7.544553120E-1,-1.587500000E1,-7.437500000E0,-1.387500000E1
7.744553120E-1,-1.481250000E1,-7.125000000E0,-1.468750000E1
7.944553120E-1,-1.337500000E1,-6.062500000E0,-1.575000000E1
8.144553120E-1,-1.150000000E1,-4.937500000E0,-1.750000000E1
8.444537500E-1,-1.093750000E1,-2.937500000E0,-1.775000000E1
8.644553120E-1,-1.075000000E1,-2.125000000E0,-1.837500000E1
8.944553120E-1,-1.106250000E1,-2.250000000E0,-1.831250000E1
9.144553120E-1,-1.243750000E1,-3.125000000E0,-1.687500000E1
9.344553120E-1,-1.406250000E1,-3.750000000E0,-1.568750000E1
9.644537500E-1,-1.606250000E1,-5.250000000E0,-1.318750000E1
9.844537500E-1,-1.718750000E1,-5.812500000E0,-1.212500000E1
1.004453750E0,-1.818750000E1,-5.937500000E0,-1.131250000E1
1.024453750E0,-1.887500000E1,-5.812500000E0,-1.106250000E1
1.044455312E0,-1.943750000E1,-5.625000000E0,-1.131250000E1
1.064455312E0,-1.906250000E1,-5.500000000E0,-1.187500000E1
1.084455312E0,-1.868750000E1,-5.500000000E0,-1.187500000E1
1.104455312E0,-1.831250000E1,-5.875000000E0,-1.225000000E1
1.124455312E0,-1.812500000E1,-6.062500000E0,-1.218750000E1
1.144455312E0,-1.843750000E1,-6.437500000E0,-1.181250000E1
1.164455312E0,-1.850000000E1,-6.625000000E0,-1.193750000E1
1.184458437E0,-1.806250000E1,-6.562500000E0,-1.218750000E1
1.214455312E0,-1.762500000E1,-6.625000000E0,-1.256250000E1
1.234455312E0,-1.706250000E1,-6.875000000E0,-1.306250000E1
1.254455312E0,-1.631250000E1,-7.000000000E0,-1.350000000E1
1.284461562E0,-1.575000000E1,-7.625000000E0,-1.425000000E1
1.314453750E0,-1.531250000E1,-7.625000000E0,-1.462500000E1
1.334460000E0,-1.506250000E1,-7.812500000E0,-1.475000000E1
1.364458437E0,-1.425000000E1,-7.625000000E0,-1.525000000E1
1.384461562E0,-1.406250000E1,-7.437500000E0,-1.525000000E1
1.414455312E0,-1.343750000E1,-6.937500000E0,-1.531250000E1
1.434461562E0,-1.350000000E1,-6.562500000E0,-1.525000000E1
1.464455312E0,-1.375000000E1,-5.875000000E0,-1.537500000E1
1.494456875E0,-1.431250000E1,-4.625000000E0,-1.575000000E1
1.524460000E0,-1.425000000E1,-4.312500000E0,-1.718750000E1
1.554455312E0,-1.306250000E1,-4.000000000E0,-1.843750000E1
1.574455312E0,-1.218750000E1,-4.437500000E0,-1.881250000E1
1.604453750E0,-1.112500000E1,-4.812500000E0,-1.850000000E1
1.624463125E0,-1.062500000E1,-5.187500000E0,-1.825000000E1
1.654455312E0,-1.093750000E1,-6.000000000E0,-1.818750000E1
1.674463125E0,-1.118750000E1,-6.750000000E0,-1.800000000E1
1.704455312E0,-1.162500000E1,-7.750000000E0,-1.781250000E1
1.724460000E0,-1.162500000E1,-8.250000000E0,-1.750000000E1
1.754455312E0,-1.175000000E1,-9.437500000E0,-1.643750000E1
1.774455312E0,-1.181250000E1,-9.687500000E0,-1.525000000E1
1.794455312E0,-1.193750000E1,-1.012500000E1,-1.443750000E1
1.824453750E0,-1.206250000E1,-1.025000000E1,-1.356250000E1
1.844453750E0,-1.181250000E1,-1.075000000E1,-1.356250000E1
1.864455312E0,-1.156250000E1,-1.118750000E1,-1.368750000E1
1.894455312E0,-1.168750000E1,-1.150000000E1,-1.393750000E1
1.914458437E0,-1.168750000E1,-1.181250000E1,-1.400000000E1
1.944453750E0,-1.231250000E1,-1.200000000E1,-1.368750000E1
1.964460000E0,-1.312500000E1,-1.156250000E1,-1.337500000E1
1.994455312E0,-1.318750000E1,-1.143750000E1,-1.331250000E1
2.014455312E0,-1.337500000E1,-1.125000000E1,-1.318750000E1
2.044453750E0,-1.337500000E1,-1.106250000E1,-1.306250000E1
2.064463125E0,-1.381250000E1,-1.125000000E1,-1.268750000E1
2.094453750E0,-1.406250000E1,-1.150000000E1,-1.206250000E1
2.114458437E0,-1.425000000E1,-1.175000000E1,-1.156250000E1
2.144455312E0,-1.475000000E1,-1.162500000E1,-1.093750000E1
2.164461562E0,-1.531250000E1,-1.137500000E1,-1.043750000E1
2.194453750E0,-1.612500000E1,-1.137500000E1,-9.500000000E0
2.214460000E0,-1.668750000E1,-1.137500000E1,-8.687500000E0
2.244453750E0,-1.768750000E1,-1.237500000E1,-7.062500000E0
2.264455312E0,-1.837500000E1,-1.262500000E1,-6.000000000E0
2.284455312E0,-1.900000000E1,-1.287500000E1,-5.187500000E0
2.314461562E0,-1.956250000E1,-1.318750000E1,-4.500000000E0
2.344455312E0,-1.956250000E1,-1.343750000E1,-4.500000000E0
2.364455312E0,-1.912500000E1,-1.368750000E1,-4.625000000E0
2.394455312E0,-1.918750000E1,-1.312500000E1,-5.625000000E0
2.414456875E0,-1.893750000E1,-1.250000000E1,-6.062500000E0
2.444455312E0,-1.868750000E1,-1.175000000E1,-6.562500000E0
2.464456875E0,-1.850000000E1,-1.168750000E1,-7.125000000E0
2.494455312E0,-1.850000000E1,-1.162500000E1,-7.500000000E0
2.514455312E0,-1.887500000E1,-1.168750000E1,-7.625000000E0
2.544455312E0,-1.881250000E1,-1.206250000E1,-7.812500000E0
2.564455312E0,-1.856250000E1,-1.206250000E1,-7.937500000E0
2.584456875E0,-1.825000000E1,-1.206250000E1,-8.187500000E0
2.604460000E0,-1.781250000E1,-1.218750000E1,-8.000000000E0
2.634455312E0,-1.775000000E1,-1.231250000E1,-8.062500000E0
2.654455312E0,-1.806250000E1,-1.300000000E1,-7.625000000E0
2.684455312E0,-1.812500000E1,-1.387500000E1,-6.625000000E0
2.714455312E0,-1.812500000E1,-1.456250000E1,-5.687500000E0
2.744453750E0,-1.793750000E1,-1.475000000E1,-4.562500000E0
2.764455312E0,-1.806250000E1,-1.487500000E1,-4.500000000E0
2.784483437E0,-1.781250000E1,-1.537500000E1,-4.312500000E0
2.814455312E0,-1.725000000E1,-1.593750000E1,-4.625000000E0
2.834455312E0,-1.706250000E1,-1.587500000E1,-5.250000000E0
2.854455312E0,-1.681250000E1,-1.600000000E1,-5.687500000E0
2.884453750E0,-1.718750000E1,-1.550000000E1,-6.500000000E0
2.904455312E0,-1.731250000E1,-1.506250000E1,-7.062500000E0
2.924455312E0,-1.731250000E1,-1.475000000E1,-6.875000000E0
2.954453750E0,-1.743750000E1,-1.412500000E1,-6.812500000E0
2.974455312E0,-1.762500000E1,-1.400000000E1,-6.625000000E0
2.994455312E0,-1.787500000E1,-1.356250000E1,-6.312500000E0
3.014455312E0,-1.850000000E1,-1.325000000E1,-6.437500000E0
3.044453750E0,-1.893750000E1,-1.275000000E1,-6.500000000E0
3.064455312E0,-1.906250000E1,-1.237500000E1,-6.937500000E0
3.084455312E0,-1.875000000E1,-1.187500000E1,-7.312500000E0
3.114455312E0,-1.831250000E1,-1.125000000E1,-8.000000000E0
3.134455312E0,-1.850000000E1,-1.075000000E1,-8.312500000E0
3.154455312E0,-1.856250000E1,-1.018750000E1,-8.312500000E0
3.184453750E0,-1.906250000E1,-1.012500000E1,-8.625000000E0
3.204453750E0,-1.931250000E1,-9.750000000E0,-8.375000000E0
3.224453750E0,-1.987500000E1,-9.500000000E0,-7.937500000E0
3.244453750E0,-2.025000000E1,-9.062500000E0,-7.687500000E0
3.264453750E0,-2.056250000E1,-8.812500000E0,-7.312500000E0
3.284455312E0,-2.087500000E1,-8.500000000E0,-7.250000000E0
3.314453750E0,-2.018750000E1,-8.000000000E0,-8.250000000E0
3.334453750E0,-1.975000000E1,-7.562500000E0,-9.062500000E0
3.354455312E0,-1.918750000E1,-6.687500000E0,-9.812500000E0
3.374455312E0,-1.875000000E1,-5.875000000E0,-1.068750000E1
3.394455312E0,-1.825000000E1,-4.937500000E0,-1.162500000E1
3.424455312E0,-1.700000000E1,-3.750000000E0,-1.337500000E1
3.444455312E0,-1.600000000E1,-3.187500000E0,-1.500000000E1
3.464455312E0,-1.493750000E1,-2.812500000E0,-1.593750000E1
3.494455312E0,-1.343750000E1,-2.687500000E0,-1.750000000E1
3.514455312E0,-1.262500000E1,-2.312500000E0,-1.831250000E1
3.544453750E0,-1.206250000E1,-2.437500000E0,-1.893750000E1
3.564455312E0,-1.218750000E1,-2.437500000E0,-1.875000000E1
3.594453750E0,-1.318750000E1,-3.187500000E0,-1.800000000E1
3.614455312E0,-1.375000000E1,-3.875000000E0,-1.725000000E1
3.634455312E0,-1.443750000E1,-4.375000000E0,-1.625000000E1
3.654455312E0,-1.462500000E1,-4.875000000E0,-1.512500000E1
3.674455312E0,-1.512500000E1,-5.625000000E0,-1.425000000E1
3.704455312E0,-1.600000000E1,-6.187500000E0,-1.250000000E1
3.724455312E0,-1.662500000E1,-6.562500000E0,-1.168750000E1
3.744455312E0,-1.718750000E1,-7.000000000E0,-1.112500000E1
3.764455312E0,-1.775000000E1,-7.125000000E0,-1.037500000E1
3.784455312E0,-1.837500000E1,-7.500000000E0,-9.312500000E0
3.804455312E0,-1.925000000E1,-7.562500000E0,-8.187500000E0
3.824455312E0,-1.981250000E1,-7.937500000E0,-7.062500000E0
3.854455312E0,-2.100000000E1,-8.500000000E0,-5.750000000E0
3.874455312E0,-2.125000000E1,-8.500000000E0,-5.500000000E0
3.894455312E0,-2.162500000E1,-8.625000000E0,-5.687500000E0
3.914455312E0,-2.168750000E1,-8.437500000E0,-5.812500000E0
3.934455312E0,-2.187500000E1,-7.625000000E0,-5.875000000E0
3.954455312E0,-2.218750000E1,-7.312500000E0,-5.687500000E0
3.974455312E0,-2.206250000E1,-6.750000000E0,-5.312500000E0
3.994455312E0,-2.243750000E1,-6.562500000E0,-5.250000000E0
4.014455312E0,-2.293750000E1,-5.937500000E0,-5.875000000E0
4.044453750E0,-2.306250000E1,-5.187500000E0,-7.062500000E0
4.064455312E0,-2.300000000E1,-4.937500000E0,-8.125000000E0
4.094453750E0,-2.250000000E1,-4.812500000E0,-7.937500000E0
4.114455312E0,-2.225000000E1,-4.687500000E0,-7.750000000E0
4.134455312E0,-2.200000000E1,-4.500000000E0,-7.750000000E0
4.154456875E0,-2.156250000E1,-4.312500000E0,-7.937500000E0
4.184455312E0,-2.106250000E1,-4.062500000E0,-8.437500000E0
4.204455312E0,-2.081250000E1,-4.125000000E0,-8.500000000E0
4.224455312E0,-2.043750000E1,-4.500000000E0,-8.812500000E0
4.254455312E0,-2.081250000E1,-4.812500000E0,-8.125000000E0
4.274455312E0,-2.118750000E1,-5.250000000E0,-7.312500000E0
4.294455312E0,-2.181250000E1,-5.562500000E0,-6.125000000E0
4.314455312E0,-2.250000000E1,-5.750000000E0,-5.000000000E0
4.344453750E0,-2.318750000E1,-6.250000000E0,-4.250000000E0
4.364456875E0,-2.343750000E1,-6.562500000E0,-3.937500000E0
4.394455312E0,-2.293750000E1,-6.875000000E0,-3.625000000E0
4.424455312E0,-2.256250000E1,-6.875000000E0,-3.625000000E0
4.454455312E0,-2.281250000E1,-6.687500000E0,-3.187500000E0
4.484455312E0,-2.337500000E1,-6.437500000E0,-2.687500000E0
4.504455312E0,-2.381250000E1,-6.187500000E0,-3.062500000E0
4.524455312E0,-2.368750000E1,-5.875000000E0,-3.187500000E0
4.544455312E0,-2.381250000E1,-5.562500000E0,-4.062500000E0
4.564455312E0,-2.362500000E1,-5.187500000E0,-4.812500000E0
4.594453750E0,-2.312500000E1,-4.687500000E0,-4.687500000E0
4.614455312E0,-2.331250000E1,-4.250000000E0,-4.562500000E0
4.644455312E0,-2.343750000E1,-4.500000000E0,-4.375000000E0
4.664455312E0,-2.325000000E1,-4.500000000E0,-3.812500000E0
4.684455312E0,-2.331250000E1,-4.562500000E0,-3.625000000E0
4.714455312E0,-2.350000000E1,-4.875000000E0,-2.937500000E0
4.734455312E0,-2.350000000E1,-4.750000000E0,-2.875000000E0
4.754455312E0,-2.400000000E1,-4.875000000E0,-3.062500000E0
4.784455312E0,-2.450000000E1,-4.812500000E0,-3.250000000E0
4.804455312E0,-2.431250000E1,-4.812500000E0,-3.500000000E0
4.824455312E0,-2.400000000E1,-4.875000000E0,-3.437500000E0
4.854455312E0,-2.381250000E1,-5.125000000E0,-3.687500000E0
